order_id,customer_id,order_date,eta_days,delivery_date,order_status,total_amount,platform
FORD-26-45988,FCUST-255412,2026-07-14 03:00:00,3,2026-07-22 03:00:00,Cancelled,3448.7,Flipkart
FORD-26-45989,FCUST-233206,2024-10-21 12:00:00,12,2024-11-02 12:00:00,Shipped,6275.2,Flipkart
FORD-26-45990,FCUST-347671,2024-12-27 08:00:00,12,2025-01-06 08:00:00,Shipped,0.0,Flipkart
FORD-26-45991,FCUST-598564,2024-08-09 15:00:00,12,2024-08-21 15:00:00,Delivered,39830.25,Flipkart
FORD-26-45992,FCUST-251313,2025-10-04 19:00:00,8,2025-10-12 19:00:00,Pending,50438.02,Flipkart
FORD-26-45993,FCUST-558920,2025-09-27 23:00:00,11,2025-10-09 23:00:00,Delivered,205471.56,Flipkart
FORD-26-45994,FCUST-234845,2025-02-06 04:00:00,10,2025-02-16 04:00:00,Cancelled,99219.48,Flipkart
FORD-26-45995,FCUST-557656,2025-07-06 22:00:00,8,2025-07-12 22:00:00,Pending,19573.4,Flipkart
FORD-26-45996,FCUST-274332,2025-07-21 03:00:00,10,2025-07-29 03:00:00,Delivered,2589.0,Flipkart
FORD-26-45997,FCUST-245539,2024-12-11 04:00:00,9,2024-12-20 04:00:00,Delivered,112234.49,Flipkart
FORD-26-45998,FCUST-492007,2025-07-24 02:00:00,10,2025-08-01 02:00:00,Delivered,5642.65,Flipkart
FORD-26-45999,FCUST-552387,2026-06-13 16:00:00,3,2026-06-21 16:00:00,Delivered,9161.29,Flipkart
FORD-26-46000,FCUST-401891,2026-03-27 11:00:00,9,2026-04-03 11:00:00,Cancelled,852.56,Flipkart
FORD-26-46001,FCUST-256214,2024-08-19 18:00:00,7,2024-08-26 18:00:00,Delivered,138197.42,Flipkart
FORD-26-46002,FCUST-290435,2025-06-07 09:00:00,3,2025-06-10 09:00:00,Delivered,570.41,Flipkart
FORD-26-46003,FCUST-392920,2025-09-14 01:00:00,7,2025-09-21 01:00:00,Delivered,164041.02,Flipkart
FORD-26-46004,FCUST-259656,2025-03-03 18:00:00,3,2025-03-06 18:00:00,Delivered,13779.88,Flipkart
FORD-26-46005,FCUST-513537,2025-12-11 22:00:00,6,2025-12-17 22:00:00,Delivered,0.0,Flipkart
FORD-26-46006,FCUST-527430,2026-02-13 19:00:00,3,2026-02-15 19:00:00,Delivered,30381.0,Flipkart
FORD-26-46007,FCUST-556563,2024-08-25 06:00:00,3,2024-08-28 06:00:00,Shipped,0.0,Flipkart
FORD-26-46008,FCUST-466216,2026-01-16 00:00:00,11,2026-01-25 00:00:00,Unknown,0.0,Flipkart
FORD-26-46009,FCUST-525843,2024-09-21 12:00:00,5,2024-09-25 12:00:00,Shipped,103626.25,Flipkart
FORD-26-46010,FCUST-592186,2025-05-12 07:00:00,12,2025-05-24 07:00:00,Delivered,49988.31,Flipkart
FORD-26-46011,FCUST-460247,2025-06-03 15:00:00,10,2025-06-12 15:00:00,Shipped,10535.1,Flipkart
FORD-26-46012,FCUST-202787,2025-11-02 20:00:00,6,2025-11-08 20:00:00,Cancelled,42409.29,Flipkart
FORD-26-46013,FCUST-489473,2025-07-13 15:00:00,11,2025-07-24 15:00:00,Pending,23135.28,Flipkart
FORD-26-46014,FCUST-307936,2025-11-04 06:00:00,6,2025-11-10 06:00:00,Cancelled,14850.35,Flipkart
FORD-26-46015,FCUST-342603,2026-07-06 01:00:00,12,2026-07-21 01:00:00,Delivered,0.0,Flipkart
FORD-26-46016,FCUST-322871,2025-01-30 22:00:00,4,2025-02-03 22:00:00,Delivered,55379.3,Flipkart
FORD-26-46017,FCUST-236506,2026-04-26 16:00:00,3,2026-04-29 16:00:00,Shipped,9271.84,Flipkart
FORD-26-46018,FCUST-498225,2026-01-20 12:00:00,10,2026-01-30 12:00:00,Shipped,0.0,Flipkart
FORD-26-46019,FCUST-344291,2024-10-18 02:00:00,12,2024-10-29 02:00:00,Pending,0.0,Flipkart
FORD-26-46020,FCUST-549475,2026-06-05 00:00:00,9,2026-06-14 00:00:00,Pending,2940.86,Flipkart
FORD-26-46021,FCUST-340797,2026-02-25 22:00:00,12,2026-03-09 22:00:00,Cancelled,12608.75,Flipkart
FORD-26-46022,FCUST-455116,2025-06-26 15:00:00,5,2025-07-01 15:00:00,Pending,29871.79,Flipkart
FORD-26-46023,FCUST-482272,2026-04-16 10:00:00,11,2026-04-27 10:00:00,Shipped,12786.81,Flipkart
FORD-26-46024,FCUST-270180,2024-09-20 19:00:00,9,2024-09-29 19:00:00,Delivered,52926.32000000001,Flipkart
FORD-26-46025,FCUST-598579,2025-01-31 07:00:00,3,2025-02-03 07:00:00,Shipped,31861.48,Flipkart
FORD-26-46026,FCUST-490511,2026-04-18 06:00:00,8,2026-05-01 06:00:00,Shipped,11855.47,Flipkart
FORD-26-46027,FCUST-269506,2025-08-26 16:00:00,6,2025-08-31 16:00:00,Delivered,8375.8,Flipkart
FORD-26-46028,FCUST-507967,2025-09-23 13:00:00,4,2025-09-27 13:00:00,Delivered,6775.76,Flipkart
FORD-26-46029,FCUST-446902,2025-10-23 13:00:00,6,2025-10-29 13:00:00,Delivered,8592.87,Flipkart
FORD-26-46030,FCUST-541142,2025-05-06 06:00:00,8,2025-05-14 06:00:00,Delivered,5540.3,Flipkart
FORD-26-46031,FCUST-589000,2024-12-21 11:00:00,6,2024-12-27 11:00:00,Delivered,9276.96,Flipkart
FORD-26-46032,FCUST-283868,2024-11-09 16:00:00,3,2024-11-15 16:00:00,Shipped,0.0,Flipkart
FORD-26-46033,FCUST-376058,2024-12-11 06:00:00,3,2024-12-14 06:00:00,Shipped,0.0,Flipkart
FORD-26-46034,FCUST-494197,2025-05-25 22:00:00,7,2025-05-31 22:00:00,Delivered,960.51,Flipkart
FORD-26-46035,FCUST-561723,2024-12-15 06:00:00,4,2024-12-24 06:00:00,Delivered,0.0,Flipkart
FORD-26-46036,FCUST-516595,2025-09-17 01:00:00,9,2025-09-28 01:00:00,Shipped,90630.58,Flipkart
FORD-26-46037,FCUST-245167,2024-12-17 00:00:00,8,2024-12-25 00:00:00,Unknown,34670.9,Flipkart
FORD-26-46038,FCUST-444151,2025-02-06 05:00:00,3,2025-02-09 05:00:00,Delivered,0.0,Flipkart
FORD-26-46039,FCUST-286266,2026-01-10 01:00:00,8,2026-01-18 01:00:00,Delivered,11459.36,Flipkart
FORD-26-46040,FCUST-599796,2026-03-08 07:00:00,12,2026-03-18 07:00:00,Delivered,0.0,Flipkart
FORD-26-46041,FCUST-577001,2024-12-25 09:00:00,9,2025-01-03 09:00:00,Shipped,31636.87,Flipkart
FORD-26-46042,FCUST-460646,2025-06-11 07:00:00,3,2025-06-14 07:00:00,Delivered,19410.28,Flipkart
FORD-26-46043,FCUST-285578,2026-01-21 22:00:00,4,2026-01-25 22:00:00,Pending,0.0,Flipkart
FORD-26-46044,FCUST-386157,2026-01-24 19:00:00,8,2026-02-01 19:00:00,Delivered,2023.23,Flipkart
FORD-26-46045,FCUST-348455,2026-01-23 06:00:00,8,2026-02-03 06:00:00,Unknown,0.0,Flipkart
FORD-26-46046,FCUST-525843,2025-03-19 11:00:00,11,2025-03-30 11:00:00,Delivered,2290.08,Flipkart
FORD-26-46047,FCUST-520574,2025-12-21 08:00:00,12,2026-01-03 08:00:00,Shipped,254583.81,Flipkart
FORD-26-46048,FCUST-478505,2026-01-04 08:00:00,5,2026-01-09 08:00:00,Delivered,18891.29,Flipkart
FORD-26-46049,FCUST-460338,2025-02-08 21:00:00,7,2025-02-13 21:00:00,Delivered,108251.74,Flipkart
FORD-26-46050,FCUST-363459,2025-07-03 12:00:00,7,2025-07-10 12:00:00,Pending,3643.34,Flipkart
FORD-26-46051,FCUST-331287,2024-09-14 15:00:00,11,2024-09-23 15:00:00,Cancelled,0.0,Flipkart
FORD-26-46052,FCUST-350459,2026-01-07 02:00:00,11,2026-01-18 02:00:00,Pending,0.0,Flipkart
FORD-26-46053,FCUST-372610,2024-11-26 04:00:00,3,2024-12-02 04:00:00,Cancelled,8843.0,Flipkart
FORD-26-46054,FCUST-405628,2026-04-13 17:00:00,9,2026-04-22 17:00:00,Delivered,11418.3,Flipkart
FORD-26-46055,FCUST-532418,2026-04-16 04:00:00,7,2026-04-26 04:00:00,Delivered,31285.23,Flipkart
FORD-26-46056,FCUST-434691,2025-08-16 20:00:00,9,2025-08-24 20:00:00,Shipped,108254.15,Flipkart
FORD-26-46057,FCUST-312890,2025-01-16 07:00:00,7,2025-01-23 07:00:00,Cancelled,106998.86,Flipkart
FORD-26-46058,FCUST-277547,2025-09-14 16:00:00,8,2025-09-22 16:00:00,Shipped,28440.85,Flipkart
FORD-26-46059,FCUST-306566,2024-09-20 10:00:00,9,2024-09-30 10:00:00,Cancelled,0.0,Flipkart
FORD-26-46060,FCUST-367083,2025-01-23 12:00:00,3,2025-01-26 12:00:00,Delivered,226477.52,Flipkart
FORD-26-46061,FCUST-292031,2026-05-14 16:00:00,3,2026-05-17 16:00:00,Delivered,0.0,Flipkart
FORD-26-46062,FCUST-474197,2025-03-18 05:00:00,12,2025-03-30 05:00:00,Delivered,7407.41,Flipkart
FORD-26-46063,FCUST-301485,2024-12-16 16:00:00,9,2024-12-25 16:00:00,Unknown,0.0,Flipkart
FORD-26-46064,FCUST-364476,2025-07-02 21:00:00,8,2025-07-10 21:00:00,Delivered,29204.84,Flipkart
FORD-26-46065,FCUST-443309,2026-01-04 06:00:00,6,2026-01-09 06:00:00,Delivered,15273.3,Flipkart
FORD-26-46066,FCUST-504461,2026-01-12 13:00:00,9,2026-01-21 13:00:00,Pending,10299.32,Flipkart
FORD-26-46067,FCUST-305307,2026-04-05 17:00:00,12,2026-04-17 17:00:00,Delivered,12811.43,Flipkart
FORD-26-46068,FCUST-363677,2026-01-09 01:00:00,12,2026-01-19 01:00:00,Delivered,2558.75,Flipkart
FORD-26-46069,FCUST-489518,2025-01-02 04:00:00,10,2025-01-10 04:00:00,Delivered,17782.88,Flipkart
FORD-26-46070,FCUST-574303,2026-04-10 02:00:00,4,2026-04-16 02:00:00,Unknown,3492.12,Flipkart
FORD-26-46071,FCUST-357381,2025-01-11 19:00:00,11,2025-01-22 19:00:00,Shipped,0.0,Flipkart
FORD-26-46072,FCUST-466286,2024-08-11 22:00:00,11,2024-08-22 22:00:00,Delivered,45940.32,Flipkart
FORD-26-46073,FCUST-570203,2025-04-20 16:00:00,4,2025-04-22 16:00:00,Delivered,4259.59,Flipkart
FORD-26-46074,FCUST-589754,2025-11-27 02:00:00,8,2025-12-05 02:00:00,Shipped,26517.93,Flipkart
FORD-26-46075,FCUST-301140,2026-07-14 13:00:00,10,2026-07-23 13:00:00,Unknown,8448.54,Flipkart
FORD-26-46076,FCUST-556185,2025-05-17 01:00:00,8,2025-05-29 01:00:00,Delivered,0.0,Flipkart
FORD-26-46077,FCUST-513426,2025-01-10 16:00:00,8,2025-01-18 16:00:00,Unknown,72922.28,Flipkart
FORD-26-46078,FCUST-229685,2025-03-12 04:00:00,4,2025-03-16 04:00:00,Delivered,5060.04,Flipkart
FORD-26-46079,FCUST-533458,2025-10-04 05:00:00,8,2025-10-11 05:00:00,Unknown,13173.06,Flipkart
FORD-26-46080,FCUST-333340,2026-05-02 21:00:00,12,2026-05-14 21:00:00,Delivered,62872.36000000001,Flipkart
FORD-26-46081,FCUST-204908,2026-06-19 09:00:00,8,2026-06-28 09:00:00,Delivered,3936.12,Flipkart
FORD-26-46082,FCUST-466204,2025-01-10 07:00:00,7,2025-01-17 07:00:00,Cancelled,3426.05,Flipkart
FORD-26-46083,FCUST-499869,2025-05-31 16:00:00,8,2025-06-06 16:00:00,Delivered,32529.65,Flipkart
FORD-26-46084,FCUST-223802,2025-04-24 00:00:00,5,2025-04-29 00:00:00,Pending,44790.19,Flipkart
FORD-26-46085,FCUST-347436,2026-01-05 10:00:00,6,2026-01-11 10:00:00,Unknown,1239.31,Flipkart
FORD-26-46086,FCUST-263190,2026-07-01 12:00:00,6,2026-07-12 12:00:00,Delivered,16486.38,Flipkart
FORD-26-46087,FCUST-485377,2025-01-13 17:00:00,8,2025-01-21 17:00:00,Delivered,15364.76,Flipkart
FORD-26-46088,FCUST-437994,2025-05-21 01:00:00,3,2025-05-24 01:00:00,Unknown,28499.33,Flipkart
FORD-26-46089,FCUST-332210,2026-01-28 11:00:00,9,2026-02-06 11:00:00,Unknown,4944.44,Flipkart
FORD-26-46090,FCUST-260755,2025-07-20 00:00:00,10,2025-07-30 00:00:00,Shipped,5438.85,Flipkart
FORD-26-46091,FCUST-303471,2026-06-18 02:00:00,5,2026-06-21 02:00:00,Shipped,0.0,Flipkart
FORD-26-46092,FCUST-460890,2025-04-04 02:00:00,7,2025-04-11 02:00:00,Delivered,2221.72,Flipkart
FORD-26-46093,FCUST-217261,2025-04-22 15:00:00,4,2025-04-26 15:00:00,Delivered,0.0,Flipkart
FORD-26-46094,FCUST-426792,2024-11-06 04:00:00,5,2024-11-10 04:00:00,Delivered,0.0,Flipkart
FORD-26-46095,FCUST-440219,2025-06-06 00:00:00,9,2025-06-14 00:00:00,Delivered,117148.65,Flipkart
FORD-26-46096,FCUST-422853,2025-03-06 02:00:00,8,2025-03-17 02:00:00,Delivered,36285.26,Flipkart
FORD-26-46097,FCUST-306008,2024-10-06 08:00:00,3,2024-10-13 08:00:00,Delivered,78621.27,Flipkart
FORD-26-46098,FCUST-583454,2025-07-02 05:00:00,11,2025-07-13 05:00:00,Shipped,16657.83,Flipkart
FORD-26-46099,FCUST-412005,2026-06-11 23:00:00,6,2026-06-15 23:00:00,Shipped,0.0,Flipkart
FORD-26-46100,FCUST-413634,2026-02-01 20:00:00,10,2026-02-09 20:00:00,Shipped,2464.56,Flipkart
FORD-26-46101,FCUST-304027,2024-09-25 16:00:00,5,2024-09-30 16:00:00,Pending,0.0,Flipkart
FORD-26-46102,FCUST-471255,2024-12-16 11:00:00,4,2024-12-20 11:00:00,Delivered,196708.65,Flipkart
FORD-26-46103,FCUST-351943,2025-09-21 17:00:00,7,2025-09-30 17:00:00,Delivered,35068.75,Flipkart
FORD-26-46104,FCUST-292414,2025-12-28 01:00:00,11,2026-01-08 01:00:00,Pending,0.0,Flipkart
FORD-26-46105,FCUST-484459,2026-02-18 07:00:00,9,2026-02-25 07:00:00,Delivered,7339.6,Flipkart
FORD-26-46106,FCUST-211717,2024-07-28 22:00:00,6,2024-08-03 22:00:00,Shipped,0.0,Flipkart
FORD-26-46107,FCUST-253850,2026-05-28 23:00:00,12,2026-06-09 23:00:00,Delivered,2084.6,Flipkart
FORD-26-46108,FCUST-354738,2024-09-16 05:00:00,6,2024-09-22 05:00:00,Delivered,1900.43,Flipkart
FORD-26-46109,FCUST-589564,2025-12-24 23:00:00,6,2025-12-30 23:00:00,Pending,2614.38,Flipkart
FORD-26-46110,FCUST-364203,2024-10-27 14:00:00,4,2024-10-31 14:00:00,Delivered,3551.61,Flipkart
FORD-26-46111,FCUST-339460,2025-04-01 03:00:00,10,2025-04-11 03:00:00,Delivered,237657.8,Flipkart
FORD-26-46112,FCUST-463748,2025-10-18 10:00:00,6,2025-10-24 10:00:00,Delivered,254895.7,Flipkart
FORD-26-46113,FCUST-225805,2026-01-19 23:00:00,4,2026-01-27 23:00:00,Pending,13043.55,Flipkart
FORD-26-46114,FCUST-381297,2025-08-02 00:00:00,6,2025-08-08 00:00:00,Delivered,301694.47,Flipkart
FORD-26-46115,FCUST-328319,2024-08-28 20:00:00,9,2024-09-06 20:00:00,Delivered,0.0,Flipkart
FORD-26-46116,FCUST-595256,2025-05-01 23:00:00,6,2025-05-07 23:00:00,Unknown,473427.75,Flipkart
FORD-26-46117,FCUST-354018,2026-03-31 20:00:00,12,2026-04-11 20:00:00,Shipped,0.0,Flipkart
FORD-26-46118,FCUST-573857,2026-01-10 20:00:00,4,2026-01-14 20:00:00,Delivered,3077.88,Flipkart
FORD-26-46119,FCUST-579428,2024-07-27 06:00:00,12,2024-08-08 06:00:00,Unknown,625.24,Flipkart
FORD-26-46120,FCUST-459779,2025-08-19 07:00:00,5,2025-08-24 07:00:00,Shipped,193382.0,Flipkart
FORD-26-46121,FCUST-471346,2025-11-18 05:00:00,4,2025-11-22 05:00:00,Shipped,2168.55,Flipkart
FORD-26-46122,FCUST-473167,2025-07-14 04:00:00,5,2025-07-19 04:00:00,Delivered,8595.39,Flipkart
FORD-26-46123,FCUST-292301,2025-04-25 22:00:00,4,2025-04-29 22:00:00,Shipped,28149.84,Flipkart
FORD-26-46124,FCUST-493136,2025-02-06 02:00:00,10,2025-02-16 02:00:00,Delivered,0.0,Flipkart
FORD-26-46125,FCUST-455793,2025-06-18 12:00:00,10,2025-06-27 12:00:00,Unknown,64958.31,Flipkart
FORD-26-46126,FCUST-566463,2025-03-25 04:00:00,12,2025-04-04 04:00:00,Delivered,2978.82,Flipkart
FORD-26-46127,FCUST-217752,2026-02-13 18:00:00,12,2026-03-01 18:00:00,Pending,0.0,Flipkart
FORD-26-46128,FCUST-260139,2025-08-01 18:00:00,3,2025-08-04 18:00:00,Delivered,248199.4,Flipkart
FORD-26-46129,FCUST-502748,2024-08-21 05:00:00,10,2024-08-29 05:00:00,Cancelled,0.0,Flipkart
FORD-26-46130,FCUST-395181,2024-11-13 00:00:00,9,2024-11-22 00:00:00,Delivered,73260.31,Flipkart
FORD-26-46131,FCUST-536006,2026-01-17 05:00:00,7,2026-01-23 05:00:00,Shipped,5730.26,Flipkart
FORD-26-46132,FCUST-517043,2025-10-06 15:00:00,5,2025-10-09 15:00:00,Cancelled,3322.24,Flipkart
FORD-26-46133,FCUST-403775,2024-08-07 07:00:00,5,2024-08-12 07:00:00,Cancelled,26959.55,Flipkart
FORD-26-46134,FCUST-428716,2025-05-09 17:00:00,9,2025-05-18 17:00:00,Delivered,1973.8,Flipkart
FORD-26-46135,FCUST-327302,2026-02-12 04:00:00,9,2026-02-21 04:00:00,Cancelled,0.0,Flipkart
FORD-26-46136,FCUST-495248,2025-07-29 04:00:00,3,2025-08-01 04:00:00,Delivered,1233.15,Flipkart
FORD-26-46137,FCUST-578640,2024-11-12 10:00:00,7,2024-11-19 10:00:00,Unknown,0.0,Flipkart
FORD-26-46138,FCUST-265758,2025-05-20 10:00:00,12,2025-05-30 10:00:00,Shipped,31032.55,Flipkart
FORD-26-46139,FCUST-362789,2024-10-14 02:00:00,4,2024-10-21 02:00:00,Pending,1051.15,Flipkart
FORD-26-46140,FCUST-541142,2025-07-26 05:00:00,11,2025-08-06 05:00:00,Shipped,16906.78,Flipkart
FORD-26-46141,FCUST-273099,2026-01-23 11:00:00,7,2026-01-30 11:00:00,Pending,4887.7,Flipkart
FORD-26-46142,FCUST-540249,2025-09-06 03:00:00,7,2025-09-13 03:00:00,Shipped,5667.18,Flipkart
FORD-26-46143,FCUST-218575,2026-01-23 19:00:00,6,2026-01-28 19:00:00,Shipped,9436.71,Flipkart
FORD-26-46144,FCUST-570649,2024-12-28 13:00:00,12,2025-01-09 13:00:00,Pending,0.0,Flipkart
FORD-26-46145,FCUST-220342,2025-06-24 01:00:00,3,2025-06-27 01:00:00,Delivered,0.0,Flipkart
FORD-26-46146,FCUST-322368,2026-01-22 11:00:00,6,2026-01-28 11:00:00,Delivered,0.0,Flipkart
FORD-26-46147,FCUST-277760,2026-02-11 06:00:00,6,2026-02-16 06:00:00,Delivered,39517.75999999999,Flipkart
FORD-26-46148,FCUST-296087,2025-05-15 13:00:00,3,2025-05-18 13:00:00,Pending,149699.38,Flipkart
FORD-26-46149,FCUST-430311,2024-11-04 01:00:00,5,2024-11-09 01:00:00,Delivered,10194.97,Flipkart
FORD-26-46150,FCUST-487769,2025-10-01 22:00:00,10,2025-10-11 22:00:00,Delivered,3228.75,Flipkart
FORD-26-46151,FCUST-587120,2024-08-08 06:00:00,6,2024-08-14 06:00:00,Delivered,82527.23,Flipkart
FORD-26-46152,FCUST-243261,2024-12-31 01:00:00,12,2025-01-12 01:00:00,Delivered,9252.98,Flipkart
FORD-26-46153,FCUST-399052,2026-06-10 06:00:00,10,2026-06-19 06:00:00,Unknown,5301.54,Flipkart
FORD-26-46154,FCUST-433454,2024-09-11 22:00:00,6,2024-09-21 22:00:00,Delivered,2798.69,Flipkart
FORD-26-46155,FCUST-512458,2025-05-14 13:00:00,5,2025-05-19 13:00:00,Cancelled,0.0,Flipkart
FORD-26-46156,FCUST-268703,2024-11-06 17:00:00,9,2024-11-14 17:00:00,Cancelled,0.0,Flipkart
FORD-26-46157,FCUST-282852,2024-12-10 12:00:00,9,2024-12-21 12:00:00,Shipped,0.0,Flipkart
FORD-26-46158,FCUST-530716,2025-01-04 17:00:00,3,2025-01-07 17:00:00,Delivered,0.0,Flipkart
FORD-26-46159,FCUST-577174,2025-12-05 10:00:00,5,2025-12-09 10:00:00,Pending,16307.56,Flipkart
FORD-26-46160,FCUST-273532,2026-01-12 20:00:00,9,2026-01-26 20:00:00,Delivered,19652.7,Flipkart
FORD-26-46161,FCUST-564443,2026-04-06 08:00:00,11,2026-04-15 08:00:00,Delivered,6088.049999999999,Flipkart
FORD-26-46162,FCUST-363677,2025-03-09 15:00:00,7,2025-03-18 15:00:00,Pending,18279.75,Flipkart
FORD-26-46163,FCUST-487249,2024-11-23 13:00:00,3,2024-11-24 13:00:00,Shipped,11811.24,Flipkart
FORD-26-46164,FCUST-580280,2026-01-26 05:00:00,11,2026-02-04 05:00:00,Delivered,1911.04,Flipkart
FORD-26-46165,FCUST-330180,2025-06-28 03:00:00,10,2025-07-08 03:00:00,Pending,0.0,Flipkart
FORD-26-46166,FCUST-241178,2024-12-27 04:00:00,10,2025-01-06 04:00:00,Delivered,26960.15,Flipkart
FORD-26-46167,FCUST-499050,2025-04-02 00:00:00,4,2025-04-06 00:00:00,Unknown,43063.28000000001,Flipkart
FORD-26-46168,FCUST-314985,2024-09-26 14:00:00,7,2024-10-04 14:00:00,Cancelled,0.0,Flipkart
FORD-26-46169,FCUST-530091,2025-06-28 03:00:00,6,2025-07-04 03:00:00,Delivered,186890.96,Flipkart
FORD-26-46170,FCUST-518079,2026-03-06 18:00:00,4,2026-03-10 18:00:00,Delivered,0.0,Flipkart
FORD-26-46171,FCUST-446611,2024-10-07 14:00:00,12,2024-10-18 14:00:00,Delivered,7533.3,Flipkart
FORD-26-46172,FCUST-476353,2025-07-05 18:00:00,3,2025-07-06 18:00:00,Pending,58720.89,Flipkart
FORD-26-46173,FCUST-324901,2025-12-23 18:00:00,5,2025-12-28 18:00:00,Delivered,1188.82,Flipkart
FORD-26-46174,FCUST-301026,2025-10-09 14:00:00,11,2025-10-20 14:00:00,Cancelled,0.0,Flipkart
FORD-26-46175,FCUST-385896,2025-12-20 10:00:00,6,2025-12-26 10:00:00,Delivered,15108.45,Flipkart
FORD-26-46176,FCUST-557136,2026-03-29 07:00:00,7,2026-04-07 07:00:00,Delivered,0.0,Flipkart
FORD-26-46177,FCUST-528090,2026-06-12 10:00:00,5,2026-06-21 10:00:00,Cancelled,0.0,Flipkart
FORD-26-46178,FCUST-401023,2024-11-29 08:00:00,11,2024-12-10 08:00:00,Shipped,23898.93,Flipkart
FORD-26-46179,FCUST-466605,2025-06-14 08:00:00,11,2025-06-25 08:00:00,Delivered,40749.76,Flipkart
FORD-26-46180,FCUST-365390,2026-04-04 04:00:00,6,2026-04-10 04:00:00,Delivered,0.0,Flipkart
FORD-26-46181,FCUST-557852,2026-06-23 08:00:00,10,2026-07-03 08:00:00,Unknown,15869.4,Flipkart
FORD-26-46182,FCUST-436116,2025-08-12 08:00:00,3,2025-08-19 08:00:00,Delivered,0.0,Flipkart
FORD-26-46183,FCUST-381294,2026-07-14 16:00:00,3,2026-07-17 16:00:00,Pending,35522.52,Flipkart
FORD-26-46184,FCUST-401440,2025-09-06 21:00:00,7,2025-09-11 21:00:00,Delivered,71440.26,Flipkart
FORD-26-46185,FCUST-525264,2025-03-13 15:00:00,4,2025-03-17 15:00:00,Shipped,788.52,Flipkart
FORD-26-46186,FCUST-327235,2025-03-06 14:00:00,11,2025-03-19 14:00:00,Unknown,0.0,Flipkart
FORD-26-46187,FCUST-257044,2025-07-16 18:00:00,10,2025-07-26 18:00:00,Delivered,10557.51,Flipkart
FORD-26-46188,FCUST-458631,2024-11-03 20:00:00,5,2024-11-08 20:00:00,Shipped,9521.64,Flipkart
FORD-26-46189,FCUST-388096,2026-07-01 21:00:00,11,2026-07-11 21:00:00,Delivered,9528.380000000001,Flipkart
FORD-26-46190,FCUST-425520,2025-09-04 17:00:00,7,2025-09-14 17:00:00,Shipped,0.0,Flipkart
FORD-26-46191,FCUST-425341,2025-03-20 03:00:00,6,2025-03-27 03:00:00,Shipped,14671.9,Flipkart
FORD-26-46192,FCUST-535064,2024-08-02 19:00:00,12,2024-08-17 19:00:00,Shipped,271104.24,Flipkart
FORD-26-46193,FCUST-309276,2026-05-25 17:00:00,4,2026-06-01 17:00:00,Unknown,1017.56,Flipkart
FORD-26-46194,FCUST-375317,2026-02-05 16:00:00,6,2026-02-16 16:00:00,Pending,49323.28,Flipkart
FORD-26-46195,FCUST-545091,2026-06-14 16:00:00,11,2026-06-29 16:00:00,Delivered,50755.74,Flipkart
FORD-26-46196,FCUST-270588,2025-05-15 20:00:00,10,2025-05-23 20:00:00,Unknown,13116.87,Flipkart
FORD-26-46197,FCUST-252735,2025-04-14 22:00:00,5,2025-04-19 22:00:00,Cancelled,78016.18,Flipkart
FORD-26-46198,FCUST-362053,2024-11-30 23:00:00,5,2024-12-06 23:00:00,Shipped,0.0,Flipkart
FORD-26-46199,FCUST-422021,2024-08-25 16:00:00,10,2024-09-09 16:00:00,Delivered,51847.2,Flipkart
FORD-26-46200,FCUST-270588,2024-08-13 03:00:00,8,2024-08-21 03:00:00,Delivered,127558.2,Flipkart
FORD-26-46201,FCUST-583964,2025-01-07 17:00:00,11,2025-01-18 17:00:00,Delivered,8243.25,Flipkart
FORD-26-46202,FCUST-341371,2026-06-25 09:00:00,7,2026-07-06 09:00:00,Shipped,860.3,Flipkart
FORD-26-46203,FCUST-271718,2026-03-01 08:00:00,6,2026-03-06 08:00:00,Unknown,12616.66,Flipkart
FORD-26-46204,FCUST-343462,2026-06-23 17:00:00,7,2026-07-05 17:00:00,Pending,0.0,Flipkart
FORD-26-46205,FCUST-402888,2025-09-13 20:00:00,9,2025-09-27 20:00:00,Pending,11694.69,Flipkart
FORD-26-46206,FCUST-569874,2025-02-15 16:00:00,9,2025-02-24 16:00:00,Unknown,74643.89,Flipkart
FORD-26-46207,FCUST-498431,2025-01-31 00:00:00,7,2025-02-05 00:00:00,Delivered,4249.08,Flipkart
FORD-26-46208,FCUST-533583,2026-07-05 00:00:00,8,2026-07-12 00:00:00,Delivered,64934.65,Flipkart
FORD-26-46209,FCUST-457518,2025-12-20 12:00:00,11,2026-01-04 12:00:00,Pending,15398.05,Flipkart
FORD-26-46210,FCUST-411583,2025-08-24 14:00:00,10,2025-09-03 14:00:00,Delivered,3049.02,Flipkart
FORD-26-46211,FCUST-449658,2024-09-08 03:00:00,4,2024-09-12 03:00:00,Cancelled,5754.85,Flipkart
FORD-26-46212,FCUST-292535,2026-06-24 20:00:00,10,2026-07-04 20:00:00,Pending,9460.599999999999,Flipkart
FORD-26-46213,FCUST-336904,2025-02-15 06:00:00,12,2025-02-27 06:00:00,Delivered,88954.37999999999,Flipkart
FORD-26-46214,FCUST-556303,2025-09-05 12:00:00,11,2025-09-16 12:00:00,Pending,5296.25,Flipkart
FORD-26-46215,FCUST-587672,2026-07-16 12:00:00,3,2026-07-19 12:00:00,Unknown,94072.53,Flipkart
FORD-26-46216,FCUST-417131,2024-09-05 13:00:00,4,2024-09-12 13:00:00,Cancelled,11330.58,Flipkart
