review_id,product_id,customer_id,rating,review_text,review_date,platform
FREV-504737,FPRD-01757,FCUST-412661,1.0,Poor packaging,2025-03-07 22:00:00,Flipkart
FREV-504738,FPRD-01152,FCUST-573145,5.0,Awesome!,2024-12-11 17:00:00,Flipkart
FREV-504739,FPRD-00359,FCUST-226985,4.0,Decent buy,2026-03-07 04:00:00,Flipkart
FREV-504740,FPRD-02080,FCUST-204532,5.0,Awesome!,2026-05-27 13:00:00,Flipkart
FREV-504741,FPRD-01192,FCUST-246012,,Highly recommended,2025-05-02 20:00:00,Flipkart
FREV-504742,FPRD-01583,FCUST-285902,4.0,Poor packaging,2026-02-25 09:00:00,Flipkart
FREV-504743,FPRD-01667,FCUST-410908,1.0,Decent buy,2025-07-27 00:00:00,Flipkart
FREV-504744,FPRD-01865,FCUST-286160,3.0,Poor packaging,2024-12-29 23:00:00,Flipkart
FREV-504745,FPRD-02302,FCUST-411252,4.0,Awesome!,2025-08-26 16:00:00,Flipkart
FREV-504746,FPRD-01699,FCUST-476037,1.0,Value for money,2025-06-19 05:00:00,Flipkart
FREV-504747,FPRD-02468,FCUST-311410,1.0,Poor packaging,2024-08-30 17:00:00,Flipkart
FREV-504748,FPRD-00015,FCUST-253907,2.0,Highly recommended,2024-09-30 18:00:00,Flipkart
FREV-504749,FPRD-00105,FCUST-541086,,Decent buy,2025-10-08 22:00:00,Flipkart
FREV-504750,FPRD-00442,FCUST-201205,4.0,Awesome!,2025-03-28 22:00:00,Flipkart
FREV-504751,FPRD-01120,FCUST-572215,,Highly recommended,2024-12-04 00:00:00,Flipkart
FREV-504752,FPRD-00827,FCUST-376182,5.0,Awesome!,2026-08-06 04:00:00,Flipkart
FREV-504753,FPRD-01997,FCUST-273532,4.0,Poor packaging,2025-11-07 01:00:00,Flipkart
FREV-504754,FPRD-01860,FCUST-300367,5.0,Awesome!,2025-04-14 02:00:00,Flipkart
FREV-504755,FPRD-00941,FCUST-501164,1.0,Decent buy,2024-10-01 20:00:00,Flipkart
FREV-504756,FPRD-02044,FCUST-443795,2.0,Poor packaging,2024-09-07 04:00:00,Flipkart
FREV-504757,FPRD-01609,FCUST-355884,,Poor packaging,2026-05-18 17:00:00,Flipkart
FREV-504758,FPRD-00218,FCUST-376316,2.0,Poor packaging,2026-07-20 13:00:00,Flipkart
FREV-504759,FPRD-00080,FCUST-330456,3.0,Decent buy,2026-02-18 05:00:00,Flipkart
FREV-504760,FPRD-01303,FCUST-359499,2.0,Decent buy,2025-02-04 02:00:00,Flipkart
FREV-504761,FPRD-01877,FCUST-292590,4.0,Decent buy,2025-08-26 01:00:00,Flipkart
FREV-504762,FPRD-02223,FCUST-409118,3.0,Poor packaging,2026-03-07 02:00:00,Flipkart
FREV-504763,FPRD-00760,FCUST-556903,4.0,Poor packaging,2024-11-25 15:00:00,Flipkart
FREV-504764,FPRD-02240,FCUST-234608,2.0,Decent buy,2025-10-27 04:00:00,Flipkart
FREV-504765,FPRD-01738,FCUST-252735,1.0,Poor packaging,2024-09-27 21:00:00,Flipkart
FREV-504766,FPRD-01759,FCUST-224265,3.0,Highly recommended,2024-11-13 06:00:00,Flipkart
FREV-504767,FPRD-02050,FCUST-296414,5.0,Decent buy,2025-12-01 16:00:00,Flipkart
FREV-504768,FPRD-00095,FCUST-345139,2.0,Value for money,2024-11-18 03:00:00,Flipkart
FREV-504769,FPRD-00809,FCUST-226380,1.0,Awesome!,2024-12-25 09:00:00,Flipkart
FREV-504770,FPRD-01260,FCUST-259528,1.0,Highly recommended,2024-10-29 18:00:00,Flipkart
FREV-504771,FPRD-02250,FCUST-221342,5.0,Decent buy,2025-03-12 12:00:00,Flipkart
FREV-504772,FPRD-00240,FCUST-430986,1.0,Poor packaging,2025-12-20 05:00:00,Flipkart
FREV-504773,FPRD-01493,FCUST-442134,5.0,Value for money,2025-11-25 13:00:00,Flipkart
FREV-504774,FPRD-02486,FCUST-583568,5.0,Awesome!,2026-07-28 09:00:00,Flipkart
FREV-504775,FPRD-01309,FCUST-289612,5.0,Awesome!,2024-12-14 09:00:00,Flipkart
FREV-504776,FPRD-01599,FCUST-544528,,Value for money,2025-02-28 12:00:00,Flipkart
FREV-504777,FPRD-00140,FCUST-411203,2.0,Decent buy,2025-11-15 02:00:00,Flipkart
FREV-504778,FPRD-00701,FCUST-529664,2.0,Value for money,2025-04-18 13:00:00,Flipkart
FREV-504779,FPRD-01051,FCUST-462333,2.0,Awesome!,2025-09-13 12:00:00,Flipkart
FREV-504780,FPRD-02054,FCUST-320262,4.0,Value for money,2025-08-29 01:00:00,Flipkart
FREV-504781,FPRD-02166,FCUST-201715,2.0,Decent buy,2024-10-09 08:00:00,Flipkart
FREV-504782,FPRD-01102,FCUST-229413,4.0,Highly recommended,2025-08-02 23:00:00,Flipkart
FREV-504783,FPRD-02055,FCUST-260077,5.0,Value for money,2025-06-07 07:00:00,Flipkart
FREV-504784,FPRD-01616,FCUST-220844,4.0,Awesome!,2025-04-11 19:00:00,Flipkart
FREV-504785,FPRD-02068,FCUST-395776,5.0,Value for money,2024-08-08 05:00:00,Flipkart
FREV-504786,FPRD-00835,FCUST-414846,,Decent buy,2025-01-25 23:00:00,Flipkart
FREV-504787,FPRD-01296,FCUST-588562,3.0,Highly recommended,2026-02-26 06:00:00,Flipkart
FREV-504788,FPRD-00710,FCUST-478116,4.0,Value for money,2026-05-08 11:00:00,Flipkart
FREV-504789,FPRD-02233,FCUST-348489,1.0,Awesome!,2025-08-13 18:00:00,Flipkart
FREV-504790,FPRD-00401,FCUST-211035,1.0,Awesome!,2026-01-15 13:00:00,Flipkart
FREV-504791,FPRD-01757,FCUST-337065,2.0,Decent buy,2026-02-02 06:00:00,Flipkart
FREV-504792,FPRD-00737,FCUST-220802,3.0,Value for money,2024-12-22 11:00:00,Flipkart
FREV-504793,FPRD-02280,FCUST-294341,,Awesome!,2025-12-10 03:00:00,Flipkart
FREV-504794,FPRD-01982,FCUST-393367,4.0,Value for money,2025-01-07 10:00:00,Flipkart
FREV-504795,FPRD-00141,FCUST-581894,1.0,Awesome!,2025-08-22 23:00:00,Flipkart
FREV-504796,FPRD-01104,FCUST-431661,3.0,Highly recommended,2025-03-15 04:00:00,Flipkart
FREV-504797,FPRD-00638,FCUST-591955,4.0,Decent buy,2026-01-21 11:00:00,Flipkart
FREV-504798,FPRD-00875,FCUST-262155,2.0,Value for money,2025-07-09 04:00:00,Flipkart
FREV-504799,FPRD-00091,FCUST-318629,3.0,Highly recommended,2026-02-15 10:00:00,Flipkart
FREV-504800,FPRD-01881,FCUST-366668,5.0,Awesome!,2025-08-21 20:00:00,Flipkart
FREV-504801,FPRD-00584,FCUST-506848,5.0,Awesome!,2026-06-08 17:00:00,Flipkart
FREV-504802,FPRD-01296,FCUST-475271,5.0,Poor packaging,2026-03-23 14:00:00,Flipkart
FREV-504803,FPRD-01200,FCUST-581035,4.0,Awesome!,2025-11-18 11:00:00,Flipkart
FREV-504804,FPRD-00422,FCUST-243028,1.0,Awesome!,2026-06-15 08:00:00,Flipkart
FREV-504805,FPRD-01310,FCUST-218323,3.0,Highly recommended,2026-05-30 15:00:00,Flipkart
FREV-504806,FPRD-01164,FCUST-388096,4.0,Poor packaging,2024-11-23 10:00:00,Flipkart
FREV-504807,FPRD-01929,FCUST-405407,5.0,Poor packaging,2025-10-14 03:00:00,Flipkart
FREV-504808,FPRD-00887,FCUST-344839,2.0,Awesome!,2026-01-09 00:00:00,Flipkart
FREV-504809,FPRD-00034,FCUST-411406,2.0,Awesome!,2025-03-04 20:00:00,Flipkart
FREV-504810,FPRD-00196,FCUST-415230,2.0,Poor packaging,2025-04-27 17:00:00,Flipkart
FREV-504811,FPRD-01179,FCUST-382840,,Highly recommended,2026-02-19 16:00:00,Flipkart
FREV-504812,FPRD-01817,FCUST-242077,,Poor packaging,2026-03-27 12:00:00,Flipkart
FREV-504813,FPRD-02259,FCUST-356761,5.0,Highly recommended,2025-01-13 14:00:00,Flipkart
FREV-504814,FPRD-01157,FCUST-554374,3.0,Value for money,2026-02-20 08:00:00,Flipkart
FREV-504815,FPRD-01575,FCUST-574664,1.0,Awesome!,2025-09-09 21:00:00,Flipkart
FREV-504816,FPRD-02058,FCUST-590761,4.0,Awesome!,2025-11-19 17:00:00,Flipkart
FREV-504817,FPRD-00897,FCUST-214330,,Highly recommended,2025-05-03 03:00:00,Flipkart
FREV-504818,FPRD-01554,FCUST-341453,2.0,Poor packaging,2025-10-07 07:00:00,Flipkart
FREV-504819,FPRD-01604,FCUST-297883,5.0,Highly recommended,2025-01-09 00:00:00,Flipkart
FREV-504820,FPRD-00652,FCUST-435228,2.0,Awesome!,2026-05-22 01:00:00,Flipkart
FREV-504821,FPRD-02044,FCUST-525913,4.0,Poor packaging,2026-07-09 02:00:00,Flipkart
FREV-504822,FPRD-00694,FCUST-499163,4.0,Decent buy,2026-05-06 16:00:00,Flipkart
FREV-504823,FPRD-01426,FCUST-518024,,Decent buy,2026-02-13 00:00:00,Flipkart
FREV-504824,FPRD-00544,FCUST-538862,,Awesome!,2026-07-31 08:00:00,Flipkart
FREV-504825,FPRD-02469,FCUST-465191,,Decent buy,2024-12-18 07:00:00,Flipkart
FREV-504826,FPRD-00024,FCUST-324455,4.0,Decent buy,2026-03-16 08:00:00,Flipkart
FREV-504827,FPRD-02087,FCUST-407756,2.0,Decent buy,2025-10-23 02:00:00,Flipkart
FREV-504828,FPRD-02458,FCUST-379503,5.0,Highly recommended,2024-11-06 17:00:00,Flipkart
FREV-504829,FPRD-02237,FCUST-296350,2.0,Decent buy,2024-12-17 14:00:00,Flipkart
FREV-504830,FPRD-02113,FCUST-520892,5.0,Poor packaging,2025-07-20 16:00:00,Flipkart
FREV-504831,FPRD-01062,FCUST-263822,,Value for money,2024-10-06 14:00:00,Flipkart
FREV-504832,FPRD-02344,FCUST-531621,1.0,Highly recommended,2024-10-28 19:00:00,Flipkart
FREV-504833,FPRD-00534,FCUST-259286,1.0,Poor packaging,2025-06-27 22:00:00,Flipkart
FREV-504834,FPRD-02329,FCUST-493249,1.0,Value for money,2026-06-05 17:00:00,Flipkart
FREV-504835,FPRD-00457,FCUST-238738,2.0,Highly recommended,2025-11-16 21:00:00,Flipkart
FREV-504836,FPRD-00914,FCUST-598415,5.0,Awesome!,2026-03-22 00:00:00,Flipkart
FREV-504837,FPRD-01693,FCUST-299017,5.0,Awesome!,2025-03-17 04:00:00,Flipkart
FREV-504838,FPRD-00357,FCUST-580153,4.0,Poor packaging,2026-02-02 05:00:00,Flipkart
FREV-504839,FPRD-00040,FCUST-210515,4.0,Awesome!,2026-02-25 00:00:00,Flipkart
FREV-504840,FPRD-00816,FCUST-477055,4.0,Awesome!,2026-01-11 08:00:00,Flipkart
FREV-504841,FPRD-00686,FCUST-378903,5.0,Poor packaging,2024-11-19 12:00:00,Flipkart
FREV-504842,FPRD-01554,FCUST-201309,4.0,Awesome!,2025-01-10 00:00:00,Flipkart
FREV-504843,FPRD-01898,FCUST-320869,2.0,Poor packaging,2025-05-05 22:00:00,Flipkart
FREV-504844,FPRD-00437,FCUST-465438,4.0,Awesome!,2026-01-03 10:00:00,Flipkart
FREV-504845,FPRD-00578,FCUST-344761,,Poor packaging,2024-11-19 15:00:00,Flipkart
FREV-504846,FPRD-02291,FCUST-395181,5.0,Poor packaging,2024-11-30 00:00:00,Flipkart
FREV-504847,FPRD-00464,FCUST-491951,1.0,Decent buy,2025-05-04 05:00:00,Flipkart
FREV-504848,FPRD-01370,FCUST-355630,5.0,Value for money,2025-02-15 01:00:00,Flipkart
FREV-504849,FPRD-01816,FCUST-578492,3.0,Highly recommended,2025-04-22 05:00:00,Flipkart
FREV-504850,FPRD-02393,FCUST-311549,4.0,Decent buy,2025-11-29 13:00:00,Flipkart
FREV-504851,FPRD-00420,FCUST-586020,1.0,Decent buy,2026-04-14 08:00:00,Flipkart
FREV-504852,FPRD-01699,FCUST-444879,5.0,Poor packaging,2025-04-10 21:00:00,Flipkart
FREV-504853,FPRD-01199,FCUST-385063,1.0,Awesome!,2025-05-27 09:00:00,Flipkart
FREV-504854,FPRD-01002,FCUST-494112,3.0,Poor packaging,2025-03-07 20:00:00,Flipkart
FREV-504855,FPRD-02481,FCUST-245748,,Highly recommended,2025-01-10 11:00:00,Flipkart
FREV-504856,FPRD-01975,FCUST-580273,,Awesome!,2025-09-30 04:00:00,Flipkart
FREV-504857,FPRD-01975,FCUST-531102,,Awesome!,2024-11-04 07:00:00,Flipkart
FREV-504858,FPRD-01961,FCUST-350757,2.0,Poor packaging,2025-01-29 09:00:00,Flipkart
FREV-504859,FPRD-02391,FCUST-359143,,Value for money,2025-07-05 19:00:00,Flipkart
FREV-504860,FPRD-00404,FCUST-338478,4.0,Poor packaging,2026-06-24 04:00:00,Flipkart
FREV-504861,FPRD-02015,FCUST-513769,1.0,Awesome!,2024-11-29 19:00:00,Flipkart
FREV-504862,FPRD-01604,FCUST-531550,5.0,Decent buy,2024-09-04 19:00:00,Flipkart
FREV-504863,FPRD-00973,FCUST-227080,,Value for money,2025-09-07 03:00:00,Flipkart
FREV-504864,FPRD-00737,FCUST-522334,2.0,Value for money,2025-11-23 15:00:00,Flipkart
FREV-504865,FPRD-02054,FCUST-421194,5.0,Awesome!,2025-01-16 19:00:00,Flipkart
FREV-504866,FPRD-01460,FCUST-442369,5.0,Awesome!,2025-06-08 07:00:00,Flipkart
FREV-504867,FPRD-02426,FCUST-297881,2.0,Awesome!,2026-07-20 06:00:00,Flipkart
FREV-504868,FPRD-01909,FCUST-345512,2.0,Highly recommended,2025-04-13 10:00:00,Flipkart
FREV-504869,FPRD-02385,FCUST-259591,4.0,Highly recommended,2026-01-03 06:00:00,Flipkart
FREV-504870,FPRD-01709,FCUST-586953,5.0,Poor packaging,2024-10-31 00:00:00,Flipkart
FREV-504871,FPRD-00561,FCUST-244523,4.0,Poor packaging,2024-12-15 17:00:00,Flipkart
FREV-504872,FPRD-00982,FCUST-210252,5.0,Decent buy,2026-02-27 17:00:00,Flipkart
FREV-504873,FPRD-02028,FCUST-341272,1.0,Poor packaging,2026-04-22 21:00:00,Flipkart
FREV-504874,FPRD-01519,FCUST-495859,2.0,Awesome!,2025-12-09 23:00:00,Flipkart
FREV-504875,FPRD-00461,FCUST-567578,5.0,Value for money,2025-02-28 12:00:00,Flipkart
FREV-504876,FPRD-02239,FCUST-404313,1.0,Highly recommended,2026-02-27 02:00:00,Flipkart
FREV-504877,FPRD-00984,FCUST-515883,1.0,Awesome!,2025-07-10 19:00:00,Flipkart
FREV-504878,FPRD-00604,FCUST-395164,2.0,Value for money,2025-05-16 17:00:00,Flipkart
FREV-504879,FPRD-00003,FCUST-408220,2.0,Decent buy,2026-07-04 12:00:00,Flipkart
FREV-504880,FPRD-02382,FCUST-209802,3.0,Decent buy,2026-06-19 11:00:00,Flipkart
FREV-504881,FPRD-02424,FCUST-237122,1.0,Poor packaging,2024-10-31 23:00:00,Flipkart
FREV-504882,FPRD-01165,FCUST-386079,2.0,Highly recommended,2025-09-09 17:00:00,Flipkart
FREV-504883,FPRD-02256,FCUST-331663,5.0,Decent buy,2026-01-31 07:00:00,Flipkart
FREV-504884,FPRD-01500,FCUST-549775,3.0,Highly recommended,2025-08-07 15:00:00,Flipkart
FREV-504885,FPRD-02356,FCUST-446902,5.0,Highly recommended,2025-09-14 04:00:00,Flipkart
FREV-504886,FPRD-01628,FCUST-317792,3.0,Decent buy,2024-11-09 03:00:00,Flipkart
FREV-504887,FPRD-00095,FCUST-277808,2.0,Poor packaging,2026-02-14 11:00:00,Flipkart
FREV-504888,FPRD-00530,FCUST-426947,,Highly recommended,2025-03-20 16:00:00,Flipkart
FREV-504889,FPRD-01455,FCUST-279061,3.0,Value for money,2024-12-06 11:00:00,Flipkart
FREV-504890,FPRD-00496,FCUST-286373,1.0,Awesome!,2025-06-25 19:00:00,Flipkart
FREV-504891,FPRD-00773,FCUST-248275,3.0,Highly recommended,2026-08-04 10:00:00,Flipkart
FREV-504892,FPRD-01918,FCUST-438414,5.0,Highly recommended,2024-08-24 19:00:00,Flipkart
FREV-504893,FPRD-01578,FCUST-337105,1.0,Awesome!,2026-07-14 20:00:00,Flipkart
FREV-504894,FPRD-01823,FCUST-537601,5.0,Poor packaging,2026-06-29 12:00:00,Flipkart
FREV-504895,FPRD-01311,FCUST-376666,3.0,Awesome!,2024-08-17 08:00:00,Flipkart
FREV-504896,FPRD-01846,FCUST-303568,1.0,Poor packaging,2025-02-03 04:00:00,Flipkart
FREV-504897,FPRD-01988,FCUST-594632,5.0,Awesome!,2025-05-23 04:00:00,Flipkart
FREV-504898,FPRD-01436,FCUST-214140,5.0,Highly recommended,2026-07-11 05:00:00,Flipkart
FREV-504899,FPRD-01241,FCUST-469981,3.0,Highly recommended,2024-09-15 17:00:00,Flipkart
FREV-504900,FPRD-01746,FCUST-577223,3.0,Poor packaging,2025-08-13 02:00:00,Flipkart
FREV-504901,FPRD-00195,FCUST-371828,3.0,Value for money,2026-07-17 21:00:00,Flipkart
FREV-504902,FPRD-02465,FCUST-364142,1.0,Highly recommended,2026-06-20 20:00:00,Flipkart
FREV-504903,FPRD-01757,FCUST-560402,2.0,Value for money,2025-02-11 10:00:00,Flipkart
FREV-504904,FPRD-01196,FCUST-503916,,Poor packaging,2025-08-22 06:00:00,Flipkart
FREV-504905,FPRD-01294,FCUST-266445,1.0,Awesome!,2026-02-06 21:00:00,Flipkart
FREV-504906,FPRD-01976,FCUST-564443,4.0,Value for money,2024-09-21 08:00:00,Flipkart
FREV-504907,FPRD-01911,FCUST-531437,5.0,Decent buy,2024-08-17 15:00:00,Flipkart
FREV-504908,FPRD-00567,FCUST-241101,3.0,Poor packaging,2026-07-21 16:00:00,Flipkart
FREV-504909,FPRD-02177,FCUST-534287,1.0,Poor packaging,2025-05-24 08:00:00,Flipkart
FREV-504910,FPRD-00501,FCUST-278055,1.0,Value for money,2026-01-27 09:00:00,Flipkart
FREV-504911,FPRD-00123,FCUST-490675,1.0,Value for money,2025-10-31 03:00:00,Flipkart
FREV-504912,FPRD-00875,FCUST-579614,,Decent buy,2025-12-22 05:00:00,Flipkart
FREV-504913,FPRD-00276,FCUST-203461,2.0,Decent buy,2025-02-02 22:00:00,Flipkart
FREV-504914,FPRD-01699,FCUST-253907,4.0,Decent buy,2025-06-07 03:00:00,Flipkart
FREV-504915,FPRD-01502,FCUST-447539,1.0,Decent buy,2024-09-29 23:00:00,Flipkart
FREV-504916,FPRD-00336,FCUST-483566,,Awesome!,2026-03-14 21:00:00,Flipkart
FREV-504917,FPRD-01069,FCUST-498431,4.0,Value for money,2025-02-13 00:00:00,Flipkart
FREV-504918,FPRD-01989,FCUST-441760,5.0,Decent buy,2026-04-30 12:00:00,Flipkart
FREV-504919,FPRD-02447,FCUST-547270,1.0,Decent buy,2026-05-05 08:00:00,Flipkart
FREV-504920,FPRD-00642,FCUST-422849,4.0,Decent buy,2025-02-14 14:00:00,Flipkart
FREV-504921,FPRD-02442,FCUST-547899,5.0,Poor packaging,2026-05-27 04:00:00,Flipkart
FREV-504922,FPRD-00008,FCUST-539593,5.0,Value for money,2026-06-06 03:00:00,Flipkart
FREV-504923,FPRD-01213,FCUST-255792,5.0,Poor packaging,2025-08-30 04:00:00,Flipkart
FREV-504924,FPRD-01114,FCUST-239105,,Highly recommended,2026-05-06 10:00:00,Flipkart
FREV-504925,FPRD-02272,FCUST-559469,5.0,Decent buy,2026-03-11 23:00:00,Flipkart
FREV-504926,FPRD-01706,FCUST-367529,5.0,Value for money,2026-03-30 11:00:00,Flipkart
FREV-504927,FPRD-02046,FCUST-346092,5.0,Decent buy,2026-03-21 19:00:00,Flipkart
FREV-504928,FPRD-00721,FCUST-476275,1.0,Awesome!,2025-06-13 07:00:00,Flipkart
FREV-504929,FPRD-00722,FCUST-227338,3.0,Awesome!,2026-03-08 07:00:00,Flipkart
FREV-504930,FPRD-00407,FCUST-312184,4.0,Awesome!,2026-07-29 23:00:00,Flipkart
FREV-504931,FPRD-01620,FCUST-566334,5.0,Value for money,2026-02-08 08:00:00,Flipkart
FREV-504932,FPRD-00583,FCUST-352317,3.0,Poor packaging,2024-10-09 00:00:00,Flipkart
FREV-504933,FPRD-01862,FCUST-382143,3.0,Decent buy,2024-09-26 10:00:00,Flipkart
FREV-504934,FPRD-01978,FCUST-565043,1.0,Value for money,2026-07-22 16:00:00,Flipkart
FREV-504935,FPRD-02386,FCUST-351989,4.0,Highly recommended,2026-07-31 07:00:00,Flipkart
FREV-504936,FPRD-00287,FCUST-521693,2.0,Decent buy,2026-03-12 04:00:00,Flipkart
FREV-504937,FPRD-00734,FCUST-483425,4.0,Awesome!,2025-09-04 22:00:00,Flipkart
FREV-504938,FPRD-00838,FCUST-574041,3.0,Poor packaging,2024-11-16 18:00:00,Flipkart
FREV-504939,FPRD-00867,FCUST-580280,2.0,Decent buy,2026-02-12 05:00:00,Flipkart
FREV-504940,FPRD-01843,FCUST-263327,,Poor packaging,2026-06-09 05:00:00,Flipkart
FREV-504941,FPRD-02104,FCUST-521570,4.0,Poor packaging,2026-01-25 22:00:00,Flipkart
FREV-504942,FPRD-01957,FCUST-295148,5.0,Highly recommended,2025-01-27 21:00:00,Flipkart
FREV-504943,FPRD-01000,FCUST-452541,4.0,Poor packaging,2025-08-25 01:00:00,Flipkart
FREV-504944,FPRD-01106,FCUST-514500,1.0,Awesome!,2025-09-28 00:00:00,Flipkart
FREV-504945,FPRD-01241,FCUST-218887,,Poor packaging,2025-05-07 18:00:00,Flipkart
FREV-504946,FPRD-00165,FCUST-513643,4.0,Value for money,2025-06-20 07:00:00,Flipkart
FREV-504947,FPRD-01421,FCUST-444233,3.0,Poor packaging,2025-03-31 13:00:00,Flipkart
FREV-504948,FPRD-02500,FCUST-485617,3.0,Poor packaging,2025-12-03 18:00:00,Flipkart
FREV-504949,FPRD-01179,FCUST-351028,4.0,Highly recommended,2024-12-27 22:00:00,Flipkart
FREV-504950,FPRD-00849,FCUST-462443,1.0,Poor packaging,2026-02-19 08:00:00,Flipkart
FREV-504951,FPRD-00203,FCUST-427469,3.0,Awesome!,2025-09-17 21:00:00,Flipkart
FREV-504952,FPRD-01032,FCUST-242185,5.0,Highly recommended,2025-09-18 09:00:00,Flipkart
FREV-504953,FPRD-00813,FCUST-396224,3.0,Poor packaging,2025-12-06 11:00:00,Flipkart
FREV-504954,FPRD-01897,FCUST-242077,3.0,Poor packaging,2026-03-27 12:00:00,Flipkart
FREV-504955,FPRD-02089,FCUST-545500,,Awesome!,2025-03-26 20:00:00,Flipkart
FREV-504956,FPRD-00485,FCUST-446565,3.0,Poor packaging,2025-01-15 21:00:00,Flipkart
FREV-504957,FPRD-00154,FCUST-286752,3.0,Poor packaging,2025-08-27 18:00:00,Flipkart
FREV-504958,FPRD-01690,FCUST-499391,5.0,Highly recommended,2024-10-07 15:00:00,Flipkart
FREV-504959,FPRD-01892,FCUST-521163,3.0,Decent buy,2026-02-23 05:00:00,Flipkart
FREV-504960,FPRD-01691,FCUST-213376,,Value for money,2026-04-26 07:00:00,Flipkart
FREV-504961,FPRD-01262,FCUST-596112,1.0,Highly recommended,2025-07-06 19:00:00,Flipkart
FREV-504962,FPRD-01066,FCUST-259485,5.0,Poor packaging,2026-01-21 10:00:00,Flipkart
FREV-504963,FPRD-02260,FCUST-568229,4.0,Poor packaging,2026-04-04 16:00:00,Flipkart
FREV-504964,FPRD-00455,FCUST-435160,5.0,Awesome!,2025-06-24 08:00:00,Flipkart
FREV-504965,FPRD-01151,FCUST-204163,4.0,Highly recommended,2026-02-21 02:00:00,Flipkart
FREV-504966,FPRD-00348,FCUST-218887,2.0,Awesome!,2026-06-11 09:00:00,Flipkart
FREV-504967,FPRD-01856,FCUST-569974,5.0,Awesome!,2025-07-29 17:00:00,Flipkart
FREV-504968,FPRD-02440,FCUST-275203,5.0,Decent buy,2024-08-18 15:00:00,Flipkart
FREV-504969,FPRD-01924,FCUST-462443,4.0,Poor packaging,2025-11-10 05:00:00,Flipkart
FREV-504970,FPRD-01685,FCUST-385340,5.0,Value for money,2026-02-26 16:00:00,Flipkart
FREV-504971,FPRD-02457,FCUST-221997,1.0,Decent buy,2026-08-03 01:00:00,Flipkart
FREV-504972,FPRD-00873,FCUST-330584,2.0,Poor packaging,2025-01-20 12:00:00,Flipkart
FREV-504973,FPRD-00408,FCUST-242777,1.0,Value for money,2024-11-04 13:00:00,Flipkart
FREV-504974,FPRD-00414,FCUST-342500,,Decent buy,2024-09-15 14:00:00,Flipkart
FREV-504975,FPRD-01536,FCUST-245865,2.0,Value for money,2025-02-21 04:00:00,Flipkart
FREV-504976,FPRD-01604,FCUST-445338,3.0,Decent buy,2026-03-01 19:00:00,Flipkart
FREV-504977,FPRD-02448,FCUST-408075,1.0,Highly recommended,2024-10-24 15:00:00,Flipkart
FREV-504978,FPRD-00168,FCUST-201966,5.0,Highly recommended,2026-07-19 20:00:00,Flipkart
FREV-504979,FPRD-02343,FCUST-245420,3.0,Awesome!,2024-10-22 04:00:00,Flipkart
FREV-504980,FPRD-00992,FCUST-278694,,Poor packaging,2025-04-27 11:00:00,Flipkart
FREV-504981,FPRD-02438,FCUST-437279,4.0,Poor packaging,2025-07-30 11:00:00,Flipkart
FREV-504982,FPRD-01514,FCUST-213621,5.0,Poor packaging,2024-12-03 22:00:00,Flipkart
FREV-504983,FPRD-00131,FCUST-527789,3.0,Poor packaging,2026-06-02 14:00:00,Flipkart
FREV-504984,FPRD-00531,FCUST-306008,2.0,Value for money,2024-10-21 08:00:00,Flipkart
FREV-504985,FPRD-02084,FCUST-497808,4.0,Highly recommended,2026-08-01 03:00:00,Flipkart
FREV-504986,FPRD-00974,FCUST-411409,2.0,Awesome!,2025-08-26 17:00:00,Flipkart
FREV-504987,FPRD-01690,FCUST-404291,,Value for money,2026-02-04 16:00:00,Flipkart
FREV-504988,FPRD-02259,FCUST-421507,3.0,Highly recommended,2026-01-28 21:00:00,Flipkart
FREV-504989,FPRD-00024,FCUST-221873,3.0,Decent buy,2025-04-14 19:00:00,Flipkart
FREV-504990,FPRD-01986,FCUST-469526,2.0,Highly recommended,2026-04-25 21:00:00,Flipkart
FREV-504991,FPRD-00655,FCUST-559769,3.0,Highly recommended,2025-07-15 01:00:00,Flipkart
FREV-504992,FPRD-01749,FCUST-217377,5.0,Poor packaging,2026-08-04 01:00:00,Flipkart
FREV-504993,FPRD-01591,FCUST-216366,2.0,Poor packaging,2025-11-06 16:00:00,Flipkart
FREV-504994,FPRD-01402,FCUST-316033,4.0,Value for money,2024-11-15 20:00:00,Flipkart
FREV-504995,FPRD-00381,FCUST-339400,,Poor packaging,2025-05-12 15:00:00,Flipkart
FREV-504996,FPRD-02022,FCUST-516217,3.0,Awesome!,2025-01-29 23:00:00,Flipkart
FREV-504997,FPRD-01022,FCUST-531055,1.0,Highly recommended,2024-10-29 06:00:00,Flipkart
FREV-504998,FPRD-02472,FCUST-377176,4.0,Poor packaging,2025-09-19 00:00:00,Flipkart
FREV-504999,FPRD-01945,FCUST-359065,5.0,Highly recommended,2026-04-21 18:00:00,Flipkart
FREV-505000,FPRD-00551,FCUST-514473,4.0,Decent buy,2024-09-03 03:00:00,Flipkart
FREV-505001,FPRD-00039,FCUST-567104,4.0,Awesome!,2025-10-07 02:00:00,Flipkart
FREV-505002,FPRD-00033,FCUST-306405,3.0,Decent buy,2026-08-08 06:00:00,Flipkart
FREV-505003,FPRD-00811,FCUST-578248,,Highly recommended,2025-05-02 08:00:00,Flipkart
FREV-505004,FPRD-00973,FCUST-379597,1.0,Highly recommended,2024-08-14 02:00:00,Flipkart
FREV-505005,FPRD-02093,FCUST-284466,4.0,Decent buy,2024-10-04 06:00:00,Flipkart
