order_item_id,order_id,product_id,quantity,unit_price,total_price,platform
FITM-217216,FORD-26-33168,FPRD-02284,5,498.1,2490.5,Flipkart
FITM-217217,FORD-26-32169,FPRD-01386,1,2932.92,2932.92,Flipkart
FITM-217218,FORD-26-36593,FPRD-00364,4,613.03,2452.12,Flipkart
FITM-217219,FORD-26-40205,FPRD-00449,1,2688.03,2688.03,Flipkart
FITM-217220,FORD-26-40304,FPRD-02320,5,1995.83,9979.15,Flipkart
FITM-217221,FORD-26-44658,FPRD-02114,3,5462.84,16388.52,Flipkart
FITM-217222,FORD-26-31054,FPRD-00169,2,46217.23,92434.46,Flipkart
FITM-217223,FORD-26-47546,FPRD-00841,1,14553.79,14553.79,Flipkart
FITM-217224,FORD-26-44147,FPRD-00207,2,43653.53,87307.06,Flipkart
FITM-217225,FORD-26-36175,FPRD-02192,3,253.39,760.17,Flipkart
FITM-217226,FORD-26-43483,FPRD-00980,5,6596.92,32984.6,Flipkart
FITM-217227,FORD-26-46437,FPRD-01322,5,9286.53,46432.65,Flipkart
FITM-217228,FORD-26-30510,FPRD-01505,5,625.56,3127.8,Flipkart
FITM-217229,FORD-26-36110,FPRD-01298,5,9058.64,45293.2,Flipkart
FITM-217230,FORD-26-31127,FPRD-02048,1,1797.11,1797.11,Flipkart
FITM-217231,FORD-26-41658,FPRD-01095,1,1255.12,1255.12,Flipkart
FITM-217232,FORD-26-36165,FPRD-00575,3,1210.56,3631.68,Flipkart
FITM-217233,FORD-26-46908,FPRD-00915,1,10276.32,10276.32,Flipkart
FITM-217234,FORD-26-33604,FPRD-00923,1,9114.11,9114.11,Flipkart
FITM-217235,FORD-26-41971,FPRD-01723,5,1076.25,5381.25,Flipkart
FITM-217236,FORD-26-34278,FPRD-02175,2,2371.64,4743.28,Flipkart
FITM-217237,FORD-26-32893,FPRD-00363,3,1345.94,4037.82,Flipkart
FITM-217238,FORD-26-40282,FPRD-00227,1,12882.89,12882.89,Flipkart
FITM-217239,FORD-26-37234,FPRD-02422,2,1843.81,3687.62,Flipkart
FITM-217240,FORD-26-37898,FPRD-00291,2,1481.69,2963.38,Flipkart
FITM-217241,FORD-26-37632,FPRD-02060,5,1239.31,6196.549999999999,Flipkart
FITM-217242,FORD-26-47980,FPRD-00094,2,8860.2,17720.4,Flipkart
FITM-217243,FORD-26-39345,FPRD-00996,3,11422.14,34266.42,Flipkart
FITM-217244,FORD-26-41844,FPRD-00933,3,11511.67,34535.01,Flipkart
FITM-217245,FORD-26-34447,FPRD-01410,1,3086.85,3086.85,Flipkart
FITM-217246,FORD-26-35291,FPRD-01200,1,1294.54,1294.54,Flipkart
FITM-217247,FORD-26-32936,FPRD-00349,4,2306.33,9225.32,Flipkart
FITM-217248,FORD-26-46140,FPRD-01307,4,1500.7,6002.8,Flipkart
FITM-217249,FORD-26-33504,FPRD-01216,4,1609.22,6436.88,Flipkart
FITM-217250,FORD-26-30255,FPRD-01577,1,392.09,392.09,Flipkart
FITM-217251,FORD-26-37962,FPRD-01860,2,5940.17,11880.34,Flipkart
FITM-217252,FORD-26-39562,FPRD-02030,2,3667.71,7335.42,Flipkart
FITM-217253,FORD-26-37699,FPRD-00178,2,15043.91,30087.82,Flipkart
FITM-217254,FORD-26-37718,FPRD-00307,5,876.86,4384.3,Flipkart
FITM-217255,FORD-26-46855,FPRD-01502,3,1074.95,3224.85,Flipkart
FITM-217256,FORD-26-45483,FPRD-00057,3,20850.72,62552.16,Flipkart
FITM-217257,FORD-26-45984,FPRD-01772,3,5521.15,16563.45,Flipkart
FITM-217258,FORD-26-32878,FPRD-02200,1,5898.13,5898.13,Flipkart
FITM-217259,FORD-26-43359,FPRD-00879,2,10485.18,20970.36,Flipkart
FITM-217260,FORD-26-46112,FPRD-00378,4,676.4,2705.6,Flipkart
FITM-217261,FORD-26-30256,FPRD-01587,3,466.87,1400.61,Flipkart
FITM-217262,FORD-26-33830,FPRD-02055,3,4157.48,12472.44,Flipkart
FITM-217263,FORD-26-43605,FPRD-02122,2,3389.73,6779.46,Flipkart
FITM-217264,FORD-26-42269,FPRD-01179,5,250.86,1254.3,Flipkart
FITM-217265,FORD-26-39519,FPRD-01004,5,2130.03,10650.15,Flipkart
FITM-217266,FORD-26-42193,FPRD-00016,5,42467.99,212339.95,Flipkart
FITM-217267,FORD-26-38966,FPRD-02276,4,1917.73,7670.92,Flipkart
FITM-217268,FORD-26-31217,FPRD-00677,4,337.51,1350.04,Flipkart
FITM-217269,FORD-26-37081,FPRD-02355,5,423.67,2118.35,Flipkart
FITM-217270,FORD-26-40647,FPRD-00983,3,17537.76,52613.28,Flipkart
FITM-217271,FORD-26-36002,FPRD-00856,4,4209.38,16837.52,Flipkart
FITM-217272,FORD-26-30311,FPRD-02415,1,1678.14,1678.14,Flipkart
FITM-217273,FORD-26-40408,FPRD-00234,5,25470.09,127350.45,Flipkart
FITM-217274,FORD-26-47661,FPRD-00543,2,1353.58,2707.16,Flipkart
FITM-217275,FORD-26-43384,FPRD-00127,4,90833.01,363332.04,Flipkart
FITM-217276,FORD-26-45216,FPRD-01593,4,1070.71,4282.84,Flipkart
FITM-217277,FORD-26-42636,FPRD-02497,1,557.3,557.3,Flipkart
FITM-217278,FORD-26-41281,FPRD-00681,1,420.41,420.41,Flipkart
FITM-217279,FORD-26-33222,FPRD-02220,1,1966.03,1966.03,Flipkart
FITM-217280,FORD-26-31074,FPRD-00395,4,733.02,2932.08,Flipkart
FITM-217281,FORD-26-32124,FPRD-02006,5,5540.3,27701.5,Flipkart
FITM-217282,FORD-26-30745,FPRD-00134,4,93338.13,373352.52,Flipkart
FITM-217283,FORD-26-40810,FPRD-00037,3,21068.26,63204.78,Flipkart
FITM-217284,FORD-26-42185,FPRD-00851,2,10973.78,21947.56,Flipkart
FITM-217285,FORD-26-30923,FPRD-00098,4,21578.69,86314.76,Flipkart
FITM-217286,FORD-26-32210,FPRD-01142,4,2847.3,11389.2,Flipkart
FITM-217287,FORD-26-46113,FPRD-01050,1,1752.03,1752.03,Flipkart
FITM-217288,FORD-26-35984,FPRD-02304,1,1049.7,1049.7,Flipkart
FITM-217289,FORD-26-31077,FPRD-01979,3,4124.28,12372.84,Flipkart
FITM-217290,FORD-26-36929,FPRD-01659,5,481.67,2408.35,Flipkart
FITM-217291,FORD-26-32886,FPRD-00892,4,5468.91,21875.64,Flipkart
FITM-217292,FORD-26-38346,FPRD-01957,2,4363.81,8727.62,Flipkart
FITM-217293,FORD-26-39034,FPRD-00285,3,2864.39,8593.17,Flipkart
FITM-217294,FORD-26-39896,FPRD-01630,1,913.53,913.53,Flipkart
FITM-217295,FORD-26-36503,FPRD-02313,5,1968.09,9840.449999999999,Flipkart
FITM-217296,FORD-26-36092,FPRD-00846,1,12013.9,12013.9,Flipkart
FITM-217297,FORD-26-46453,FPRD-01498,3,7389.82,22169.46,Flipkart
FITM-217298,FORD-26-33557,FPRD-01687,5,293.31,1466.55,Flipkart
FITM-217299,FORD-26-35352,FPRD-02188,1,6311.12,6311.12,Flipkart
FITM-217300,FORD-26-44374,FPRD-01793,4,4860.29,19441.16,Flipkart
FITM-217301,FORD-26-36386,FPRD-00782,3,18353.84,55061.52,Flipkart
FITM-217302,FORD-26-40264,FPRD-00788,2,18056.49,36112.98,Flipkart
FITM-217303,FORD-26-35242,FPRD-01483,5,7347.43,36737.15,Flipkart
FITM-217304,FORD-26-44745,FPRD-01454,1,10890.67,10890.67,Flipkart
FITM-217305,FORD-26-43831,FPRD-00120,3,18093.43,54280.29,Flipkart
FITM-217306,FORD-26-31628,FPRD-00464,5,602.19,3010.95,Flipkart
FITM-217307,FORD-26-34128,FPRD-01427,1,8936.22,8936.22,Flipkart
FITM-217308,FORD-26-42247,FPRD-00728,5,758.42,3792.1,Flipkart
FITM-217309,FORD-26-38469,FPRD-00584,1,1229.04,1229.04,Flipkart
FITM-217310,FORD-26-42950,FPRD-01011,2,1663.41,3326.82,Flipkart
FITM-217311,FORD-26-35305,FPRD-00682,1,1385.25,1385.25,Flipkart
FITM-217312,FORD-26-35609,FPRD-01484,2,9482.71,18965.42,Flipkart
FITM-217313,FORD-26-33200,FPRD-02317,5,1704.38,8521.900000000001,Flipkart
FITM-217314,FORD-26-47127,FPRD-00308,4,2197.96,8791.84,Flipkart
FITM-217315,FORD-26-41791,FPRD-01203,5,1995.07,9975.35,Flipkart
FITM-217316,FORD-26-36566,FPRD-01078,5,2833.59,14167.95,Flipkart
FITM-217317,FORD-26-34941,FPRD-01609,2,936.78,1873.56,Flipkart
FITM-217318,FORD-26-38001,FPRD-00201,2,30686.26,61372.52,Flipkart
FITM-217319,FORD-26-34676,FPRD-00179,2,15358.66,30717.32,Flipkart
FITM-217320,FORD-26-40800,FPRD-02144,5,2060.08,10300.4,Flipkart
FITM-217321,FORD-26-33460,FPRD-01175,5,293.28,1466.4,Flipkart
FITM-217322,FORD-26-33627,FPRD-00771,1,7354.95,7354.95,Flipkart
FITM-217323,FORD-26-42299,FPRD-00065,2,28005.49,56010.98,Flipkart
FITM-217324,FORD-26-31064,FPRD-00456,2,3806.71,7613.42,Flipkart
FITM-217325,FORD-26-37420,FPRD-02039,2,5349.17,10698.34,Flipkart
FITM-217326,FORD-26-42273,FPRD-00290,1,940.27,940.27,Flipkart
FITM-217327,FORD-26-30549,FPRD-02379,4,774.42,3097.68,Flipkart
FITM-217328,FORD-26-31361,FPRD-00737,5,1330.06,6650.299999999999,Flipkart
FITM-217329,FORD-26-40823,FPRD-01644,4,998.23,3992.92,Flipkart
FITM-217330,FORD-26-44732,FPRD-00611,1,883.3,883.3,Flipkart
FITM-217331,FORD-26-43677,FPRD-01376,2,7268.86,14537.72,Flipkart
FITM-217332,FORD-26-44651,FPRD-00138,1,15313.79,15313.79,Flipkart
FITM-217333,FORD-26-34646,FPRD-00178,4,15043.91,60175.64,Flipkart
FITM-217334,FORD-26-39462,FPRD-01599,2,266.59,533.18,Flipkart
FITM-217335,FORD-26-42802,FPRD-00009,5,72644.6,363223.0,Flipkart
FITM-217336,FORD-26-37258,FPRD-01237,5,1440.96,7204.8,Flipkart
FITM-217337,FORD-26-34242,FPRD-00584,1,1229.04,1229.04,Flipkart
FITM-217338,FORD-26-38805,FPRD-02241,5,5241.71,26208.55,Flipkart
FITM-217339,FORD-26-46504,FPRD-00762,5,2588.03,12940.15,Flipkart
FITM-217340,FORD-26-42600,FPRD-00609,5,1456.84,7284.2,Flipkart
FITM-217341,FORD-26-37183,FPRD-02308,3,1434.3,4302.9,Flipkart
FITM-217342,FORD-26-38375,FPRD-01967,5,1244.16,6220.8,Flipkart
FITM-217343,FORD-26-37877,FPRD-01920,4,484.58,1938.32,Flipkart
FITM-217344,FORD-26-31735,FPRD-01568,2,337.62,675.24,Flipkart
FITM-217345,FORD-26-47977,FPRD-02357,2,421.04,842.08,Flipkart
FITM-217346,FORD-26-30036,FPRD-00516,3,531.4,1594.2,Flipkart
FITM-217347,FORD-26-31348,FPRD-01293,5,10352.36,51761.8,Flipkart
FITM-217348,FORD-26-47972,FPRD-00704,4,992.94,3971.76,Flipkart
FITM-217349,FORD-26-43845,FPRD-00878,3,15314.46,45943.38,Flipkart
FITM-217350,FORD-26-47723,FPRD-01890,1,1363.11,1363.11,Flipkart
FITM-217351,FORD-26-33725,FPRD-00987,5,1453.43,7267.150000000001,Flipkart
FITM-217352,FORD-26-41863,FPRD-02367,2,335.57,671.14,Flipkart
FITM-217353,FORD-26-46899,FPRD-01088,2,606.72,1213.44,Flipkart
FITM-217354,FORD-26-34490,FPRD-02338,4,1184.92,4739.68,Flipkart
FITM-217355,FORD-26-35376,FPRD-02004,3,6373.13,19119.39,Flipkart
FITM-217356,FORD-26-37646,FPRD-02465,5,1302.66,6513.3,Flipkart
FITM-217357,FORD-26-31225,FPRD-01291,4,4045.52,16182.08,Flipkart
FITM-217358,FORD-26-32844,FPRD-01998,3,760.48,2281.44,Flipkart
FITM-217359,FORD-26-30243,FPRD-02059,3,6448.81,19346.43,Flipkart
FITM-217360,FORD-26-44559,FPRD-02300,4,891.71,3566.84,Flipkart
FITM-217361,FORD-26-40497,FPRD-00966,3,6294.82,18884.46,Flipkart
FITM-217362,FORD-26-32107,FPRD-01100,5,1785.9,8929.5,Flipkart
FITM-217363,FORD-26-31792,FPRD-00371,2,708.08,1416.16,Flipkart
FITM-217364,FORD-26-33170,FPRD-02072,5,5802.56,29012.8,Flipkart
FITM-217365,FORD-26-36978,FPRD-00387,2,2739.54,5479.08,Flipkart
FITM-217366,FORD-26-30604,FPRD-00003,2,22732.26,45464.52,Flipkart
FITM-217367,FORD-26-31130,FPRD-01907,1,1981.21,1981.21,Flipkart
FITM-217368,FORD-26-36360,FPRD-01881,4,3206.71,12826.84,Flipkart
FITM-217369,FORD-26-37636,FPRD-00138,5,15313.79,76568.95000000001,Flipkart
FITM-217370,FORD-26-45237,FPRD-00309,4,882.08,3528.32,Flipkart
FITM-217371,FORD-26-40932,FPRD-01609,3,936.78,2810.34,Flipkart
FITM-217372,FORD-26-45295,FPRD-01925,5,1553.92,7769.6,Flipkart
FITM-217373,FORD-26-42455,FPRD-00873,1,17991.32,17991.32,Flipkart
FITM-217374,FORD-26-39560,FPRD-00397,2,2845.43,5690.86,Flipkart
FITM-217375,FORD-26-30280,FPRD-01825,5,4858.43,24292.15,Flipkart
FITM-217376,FORD-26-46436,FPRD-01268,5,7636.59,38182.95,Flipkart
FITM-217377,FORD-26-38937,FPRD-00058,1,74664.15,74664.15,Flipkart
FITM-217378,FORD-26-45141,FPRD-01343,2,1959.43,3918.86,Flipkart
FITM-217379,FORD-26-33087,FPRD-02413,4,528.07,2112.28,Flipkart
FITM-217380,FORD-26-35106,FPRD-01987,5,4530.76,22653.8,Flipkart
FITM-217381,FORD-26-32133,FPRD-01139,4,2455.42,9821.68,Flipkart
FITM-217382,FORD-26-31926,FPRD-00054,4,88967.61,355870.44,Flipkart
FITM-217383,FORD-26-47853,FPRD-01055,2,1963.81,3927.62,Flipkart
FITM-217384,FORD-26-43439,FPRD-02281,1,1649.73,1649.73,Flipkart
FITM-217385,FORD-26-36281,FPRD-00829,5,18418.6,92093.0,Flipkart
FITM-217386,FORD-26-36760,FPRD-00980,1,6596.92,6596.92,Flipkart
FITM-217387,FORD-26-30615,FPRD-02396,4,493.82,1975.28,Flipkart
FITM-217388,FORD-26-37671,FPRD-00527,3,994.47,2983.41,Flipkart
FITM-217389,FORD-26-30553,FPRD-00637,5,1095.75,5478.75,Flipkart
FITM-217390,FORD-26-31958,FPRD-00781,2,7048.98,14097.96,Flipkart
FITM-217391,FORD-26-41816,FPRD-00796,1,17664.11,17664.11,Flipkart
FITM-217392,FORD-26-35318,FPRD-01879,4,5631.33,22525.32,Flipkart
FITM-217393,FORD-26-36500,FPRD-00768,1,8043.64,8043.64,Flipkart
FITM-217394,FORD-26-39545,FPRD-01134,1,964.54,964.54,Flipkart
FITM-217395,FORD-26-30955,FPRD-00760,5,4761.59,23807.95,Flipkart
FITM-217396,FORD-26-47770,FPRD-00349,1,2306.33,2306.33,Flipkart
FITM-217397,FORD-26-32578,FPRD-00361,2,795.6,1591.2,Flipkart
FITM-217398,FORD-26-44634,FPRD-01437,5,10526.78,52633.9,Flipkart
FITM-217399,FORD-26-37551,FPRD-01334,5,5948.56,29742.8,Flipkart
FITM-217400,FORD-26-38883,FPRD-02096,2,1527.72,3055.44,Flipkart
FITM-217401,FORD-26-47157,FPRD-01294,3,7881.43,23644.29,Flipkart
FITM-217402,FORD-26-40419,FPRD-00545,2,1026.16,2052.32,Flipkart
FITM-217403,FORD-26-36282,FPRD-02173,4,3104.24,12416.96,Flipkart
FITM-217404,FORD-26-42598,FPRD-00225,1,54211.82,54211.82,Flipkart
FITM-217405,FORD-26-43544,FPRD-02431,3,361.87,1085.61,Flipkart
FITM-217406,FORD-26-31840,FPRD-00973,5,11775.96,58879.8,Flipkart
FITM-217407,FORD-26-45631,FPRD-01479,4,11754.97,47019.88,Flipkart
FITM-217408,FORD-26-43849,FPRD-00211,4,69693.01,278772.04,Flipkart
FITM-217409,FORD-26-47436,FPRD-01677,4,525.62,2102.48,Flipkart
FITM-217410,FORD-26-36327,FPRD-01831,4,909.56,3638.24,Flipkart
FITM-217411,FORD-26-45252,FPRD-02286,5,1415.96,7079.8,Flipkart
FITM-217412,FORD-26-41820,FPRD-02404,1,1784.26,1784.26,Flipkart
FITM-217413,FORD-26-37003,FPRD-02079,4,8078.76,32315.04,Flipkart
FITM-217414,FORD-26-39702,FPRD-01106,1,196.48,196.48,Flipkart
FITM-217415,FORD-26-43206,FPRD-00915,3,10276.32,30828.96,Flipkart
FITM-217416,FORD-26-31037,FPRD-02374,1,419.01,419.01,Flipkart
FITM-217417,FORD-26-42416,FPRD-00465,4,1151.39,4605.56,Flipkart
FITM-217418,FORD-26-45367,FPRD-01005,5,2093.95,10469.75,Flipkart
FITM-217419,FORD-26-37753,FPRD-00888,1,3976.61,3976.61,Flipkart
FITM-217420,FORD-26-33169,FPRD-02444,2,1225.76,2451.52,Flipkart
FITM-217421,FORD-26-40336,FPRD-02335,2,924.39,1848.78,Flipkart
FITM-217422,FORD-26-38468,FPRD-00733,4,443.09,1772.36,Flipkart
FITM-217423,FORD-26-47157,FPRD-01435,5,9204.56,46022.8,Flipkart
FITM-217424,FORD-26-42409,FPRD-00423,5,2989.21,14946.05,Flipkart
FITM-217425,FORD-26-30784,FPRD-00082,5,54235.9,271179.5,Flipkart
FITM-217426,FORD-26-33087,FPRD-00176,2,52929.65,105859.3,Flipkart
FITM-217427,FORD-26-38750,FPRD-00842,2,11719.95,23439.9,Flipkart
FITM-217428,FORD-26-30777,FPRD-01643,5,377.3,1886.5,Flipkart
FITM-217429,FORD-26-47907,FPRD-01518,4,281.77,1127.08,Flipkart
FITM-217430,FORD-26-46471,FPRD-00997,2,13350.72,26701.44,Flipkart
FITM-217431,FORD-26-46853,FPRD-00422,2,319.23,638.46,Flipkart
FITM-217432,FORD-26-33755,FPRD-01273,4,4242.33,16969.32,Flipkart
FITM-217433,FORD-26-31417,FPRD-02249,3,6105.58,18316.74,Flipkart
FITM-217434,FORD-26-44084,FPRD-00109,2,90137.51,180275.02,Flipkart
FITM-217435,FORD-26-46545,FPRD-00863,5,10880.26,54401.3,Flipkart
FITM-217436,FORD-26-44667,FPRD-01811,3,4728.11,14184.33,Flipkart
FITM-217437,FORD-26-46288,FPRD-01479,3,11754.97,35264.91,Flipkart
FITM-217438,FORD-26-34104,FPRD-02241,1,5241.71,5241.71,Flipkart
FITM-217439,FORD-26-30827,FPRD-02205,4,6328.23,25312.92,Flipkart
FITM-217440,FORD-26-46811,FPRD-02025,4,4022.6,16090.4,Flipkart
FITM-217441,FORD-26-37281,FPRD-00819,4,4065.91,16263.64,Flipkart
FITM-217442,FORD-26-32633,FPRD-01637,4,232.22,928.88,Flipkart
FITM-217443,FORD-26-30760,FPRD-00944,1,15964.68,15964.68,Flipkart
FITM-217444,FORD-26-44407,FPRD-01262,4,5505.46,22021.84,Flipkart
FITM-217445,FORD-26-38362,FPRD-01369,4,11381.95,45527.8,Flipkart
FITM-217446,FORD-26-37579,FPRD-01872,3,3671.13,11013.39,Flipkart
FITM-217447,FORD-26-41210,FPRD-00501,3,1462.32,4386.96,Flipkart
FITM-217448,FORD-26-41340,FPRD-00561,4,771.22,3084.88,Flipkart
FITM-217449,FORD-26-45307,FPRD-02042,2,2580.73,5161.46,Flipkart
FITM-217450,FORD-26-32698,FPRD-01458,1,9492.76,9492.76,Flipkart
FITM-217451,FORD-26-30541,FPRD-02045,2,1386.01,2772.02,Flipkart
FITM-217452,FORD-26-44523,FPRD-02188,4,6311.12,25244.48,Flipkart
FITM-217453,FORD-26-30669,FPRD-01656,4,1177.63,4710.52,Flipkart
FITM-217454,FORD-26-40742,FPRD-01771,4,4091.86,16367.44,Flipkart
FITM-217455,FORD-26-38290,FPRD-00621,1,1146.72,1146.72,Flipkart
FITM-217456,FORD-26-35763,FPRD-00409,2,1813.18,3626.36,Flipkart
FITM-217457,FORD-26-46963,FPRD-02181,4,7941.92,31767.68,Flipkart
FITM-217458,FORD-26-42148,FPRD-02328,5,1049.72,5248.6,Flipkart
FITM-217459,FORD-26-35915,FPRD-01090,1,1131.11,1131.11,Flipkart
FITM-217460,FORD-26-41529,FPRD-01635,2,714.73,1429.46,Flipkart
FITM-217461,FORD-26-42600,FPRD-00432,1,2912.49,2912.49,Flipkart
FITM-217462,FORD-26-42854,FPRD-00863,3,10880.26,32640.78,Flipkart
FITM-217463,FORD-26-45293,FPRD-02081,2,3776.47,7552.94,Flipkart
FITM-217464,FORD-26-44314,FPRD-01916,1,5939.63,5939.63,Flipkart
FITM-217465,FORD-26-43705,FPRD-01076,2,2196.89,4393.78,Flipkart
FITM-217466,FORD-26-42731,FPRD-01410,1,3086.85,3086.85,Flipkart
FITM-217467,FORD-26-39679,FPRD-01168,3,1371.82,4115.46,Flipkart
FITM-217468,FORD-26-39951,FPRD-01872,3,3671.13,11013.39,Flipkart
FITM-217469,FORD-26-37223,FPRD-02449,3,233.62,700.86,Flipkart
FITM-217470,FORD-26-46575,FPRD-02486,2,1682.31,3364.62,Flipkart
FITM-217471,FORD-26-30237,FPRD-02195,3,476.36,1429.08,Flipkart
FITM-217472,FORD-26-36216,FPRD-00887,4,851.7,3406.8,Flipkart
FITM-217473,FORD-26-47589,FPRD-01267,3,11850.59,35551.77,Flipkart
FITM-217474,FORD-26-46289,FPRD-00004,1,75367.79,75367.79,Flipkart
FITM-217475,FORD-26-41801,FPRD-01400,3,3875.19,11625.57,Flipkart
FITM-217476,FORD-26-41716,FPRD-01075,1,1221.42,1221.42,Flipkart
FITM-217477,FORD-26-30938,FPRD-00579,3,1378.01,4134.03,Flipkart
FITM-217478,FORD-26-35061,FPRD-01387,3,1611.69,4835.07,Flipkart
FITM-217479,FORD-26-44256,FPRD-00849,4,14486.61,57946.44,Flipkart
FITM-217480,FORD-26-36440,FPRD-00125,4,15653.99,62615.96,Flipkart
FITM-217481,FORD-26-42391,FPRD-01233,3,1749.31,5247.93,Flipkart
FITM-217482,FORD-26-31743,FPRD-02334,2,1460.72,2921.44,Flipkart
FITM-217483,FORD-26-37095,FPRD-01820,4,1661.1,6644.4,Flipkart
FITM-217484,FORD-26-41266,FPRD-00131,3,14058.31,42174.93,Flipkart
FITM-217485,FORD-26-41887,FPRD-00245,3,51374.0,154122.0,Flipkart
FITM-217486,FORD-26-45449,FPRD-01054,1,2149.31,2149.31,Flipkart
FITM-217487,FORD-26-41603,FPRD-01965,5,2380.07,11900.35,Flipkart
FITM-217488,FORD-26-45850,FPRD-02222,4,708.05,2832.2,Flipkart
FITM-217489,FORD-26-34504,FPRD-00769,3,18229.3,54687.89999999999,Flipkart
FITM-217490,FORD-26-46118,FPRD-01087,4,589.56,2358.24,Flipkart
FITM-217491,FORD-26-32170,FPRD-02088,2,3485.43,6970.86,Flipkart
FITM-217492,FORD-26-43364,FPRD-01299,5,10507.48,52537.39999999999,Flipkart
FITM-217493,FORD-26-31609,FPRD-01364,1,593.96,593.96,Flipkart
FITM-217494,FORD-26-34534,FPRD-02463,1,414.18,414.18,Flipkart
FITM-217495,FORD-26-37400,FPRD-01093,4,2669.11,10676.44,Flipkart
FITM-217496,FORD-26-40735,FPRD-00301,1,661.11,661.11,Flipkart
FITM-217497,FORD-26-31111,FPRD-02182,1,2585.06,2585.06,Flipkart
FITM-217498,FORD-26-40730,FPRD-00689,4,795.17,3180.68,Flipkart
FITM-217499,FORD-26-40011,FPRD-01419,3,10854.71,32564.13,Flipkart
FITM-217500,FORD-26-37286,FPRD-02355,2,423.67,847.34,Flipkart
FITM-217501,FORD-26-44219,FPRD-01936,4,4975.56,19902.24,Flipkart
FITM-217502,FORD-26-46291,FPRD-00802,4,4852.57,19410.28,Flipkart
FITM-217503,FORD-26-46343,FPRD-02052,2,783.45,1566.9,Flipkart
FITM-217504,FORD-26-34038,FPRD-02016,2,1792.08,3584.16,Flipkart
FITM-217505,FORD-26-39248,FPRD-00052,3,38156.4,114469.2,Flipkart
FITM-217506,FORD-26-32220,FPRD-00688,3,682.61,2047.83,Flipkart
FITM-217507,FORD-26-38510,FPRD-00111,2,46122.02,92244.04,Flipkart
FITM-217508,FORD-26-33301,FPRD-00284,3,446.97,1340.91,Flipkart
FITM-217509,FORD-26-46358,FPRD-01891,1,4297.74,4297.74,Flipkart
FITM-217510,FORD-26-33712,FPRD-02448,1,1570.84,1570.84,Flipkart
FITM-217511,FORD-26-41417,FPRD-01652,1,1096.24,1096.24,Flipkart
FITM-217512,FORD-26-39953,FPRD-02470,2,942.35,1884.7,Flipkart
FITM-217513,FORD-26-45999,FPRD-02447,2,1892.74,3785.48,Flipkart
FITM-217514,FORD-26-44758,FPRD-00389,4,3307.3,13229.2,Flipkart
FITM-217515,FORD-26-47336,FPRD-01239,5,1486.14,7430.700000000001,Flipkart
FITM-217516,FORD-26-41143,FPRD-00998,3,13301.19,39903.57,Flipkart
FITM-217517,FORD-26-36517,FPRD-00982,2,19488.72,38977.44,Flipkart
FITM-217518,FORD-26-46382,FPRD-01188,5,473.34,2366.7,Flipkart
FITM-217519,FORD-26-47955,FPRD-01435,3,9204.56,27613.68,Flipkart
FITM-217520,FORD-26-37456,FPRD-01240,1,1863.63,1863.63,Flipkart
FITM-217521,FORD-26-43139,FPRD-00958,1,13156.61,13156.61,Flipkart
FITM-217522,FORD-26-41912,FPRD-02191,1,4754.6,4754.6,Flipkart
FITM-217523,FORD-26-35825,FPRD-00795,5,2198.98,10994.9,Flipkart
FITM-217524,FORD-26-40365,FPRD-01420,1,5145.72,5145.72,Flipkart
FITM-217525,FORD-26-33022,FPRD-01766,4,2640.16,10560.64,Flipkart
FITM-217526,FORD-26-32407,FPRD-01443,1,11098.02,11098.02,Flipkart
FITM-217527,FORD-26-42744,FPRD-00405,4,351.19,1404.76,Flipkart
FITM-217528,FORD-26-44051,FPRD-01332,4,11951.0,47804.0,Flipkart
FITM-217529,FORD-26-35576,FPRD-01186,3,1185.48,3556.44,Flipkart
FITM-217530,FORD-26-31087,FPRD-00950,4,4112.25,16449.0,Flipkart
FITM-217531,FORD-26-43555,FPRD-01519,4,189.28,757.12,Flipkart
FITM-217532,FORD-26-41186,FPRD-01137,4,1754.98,7019.92,Flipkart
FITM-217533,FORD-26-47595,FPRD-01432,2,9951.23,19902.46,Flipkart
FITM-217534,FORD-26-42494,FPRD-01555,1,696.74,696.74,Flipkart
FITM-217535,FORD-26-44255,FPRD-02494,1,523.15,523.15,Flipkart
FITM-217536,FORD-26-41851,FPRD-02170,3,512.24,1536.72,Flipkart
FITM-217537,FORD-26-46022,FPRD-02458,2,1258.55,2517.1,Flipkart
FITM-217538,FORD-26-38529,FPRD-00472,5,835.42,4177.099999999999,Flipkart
FITM-217539,FORD-26-33992,FPRD-00781,5,7048.98,35244.89999999999,Flipkart
FITM-217540,FORD-26-38936,FPRD-00924,4,19156.01,76624.04,Flipkart
FITM-217541,FORD-26-33481,FPRD-01328,1,11873.47,11873.47,Flipkart
FITM-217542,FORD-26-39799,FPRD-01134,1,964.54,964.54,Flipkart
FITM-217543,FORD-26-35332,FPRD-01920,5,484.58,2422.9,Flipkart
FITM-217544,FORD-26-36731,FPRD-00506,4,500.64,2002.56,Flipkart
FITM-217545,FORD-26-43285,FPRD-02213,1,5673.81,5673.81,Flipkart
FITM-217546,FORD-26-36748,FPRD-01451,2,7158.32,14316.64,Flipkart
FITM-217547,FORD-26-39751,FPRD-01433,2,2410.56,4821.12,Flipkart
FITM-217548,FORD-26-37956,FPRD-02424,3,717.69,2153.07,Flipkart
FITM-217549,FORD-26-46718,FPRD-00442,1,1482.15,1482.15,Flipkart
